year,value
2010,38.2
2011,32.3
2012,39.2
2013,56.7
2014,39.6
2015,31.6
2016,26.9
2017,28.4
2018,36.1
2019,42.8
2020,14.3
2021,15.1
2022,45.9
2023,56.3
2024,46
