year,value
2010,10.9
2011,13.7
2012,17.5
2013,16.1
2014,13.8
2015,14.6
2016,15.6
2017,18.2
2018,17.1
2019,16.3
2020,16.4
2021,16.3
2022,22.5
2023,9.9
2024,12
