year,value
2010,35.4
2011,38.3
2012,31.7
2013,11.4
2014,17.3
2015,10.9
2016,12.8
2017,16.7
2018,13.6
2019,9.2
2020,9.7
2021,9.5
2022,9.8
2023,15.3
2024,15.8
