year,value
2010,298.3
2011,286.1
2012,248.8
2013,228.8
2014,216.3
2015,245.9
2016,236.7
2017,197.2
2018,466.4
2019,491.8
2020,504.3
2021,493.5
2022,435.6
2023,396.2
2024,360
