year,value
2010,69.3
2011,68.7
2012,71.2
2013,78.1
2014,77.7
2015,73.7
2016,85.7
2017,89.8
2018,89.4
2019,88.7
2020,98.1
2021,99.2
2022,70
2023,58.9
2024,67.9
