year,value
2010,62.2
2011,65.8
2012,71.4
2013,71.8
2014,71.7
2015,67.9
2016,79
2017,86.5
2018,81.8
2019,86.9
2020,95
2021,99.7
2022,68.6
2023,49.7
2024,54.1
