year,value
2010,29.8
2011,25.7
2012,32.4
2013,29.8
2014,30.2
2015,33.1
2016,35.3
2017,42.7
2018,38.3
2019,65.6
2020,45.5
2021,38.9
2022,23.2
2023,25
2024,27.4
