year,value
2010,0.5
2011,0.9
2012,1.2
2013,1
2014,0.9
2015,0.7
2016,0.7
2017,0.5
2018,0.5
2019,0.5
2020,0.5
2021,0.5
2022,0.5
2023,0.5
2024,0.4
