year,value
2010,249.2
2011,407.2
2012,456.6
2013,493.2
2014,438.6
2015,487.5
2016,544.5
2017,407.7
2018,439
2019,426.4
2020,405.5
2021,403
2022,478.5
2023,525.7
2024,429.9
