year,value
2010,19.7
2011,23.2
2012,22.9
2013,29.2
2014,25
2015,26.9
2016,26.4
2017,23.5
2018,28.6
2019,30.3
2020,25.4
2021,25.7
2022,28.1
2023,25.7
2024,24.6
