year,value
2010,8.7
2011,9.6
2012,10.4
2013,10.8
2014,12.7
2015,11.8
2016,14.8
2017,19.5
2018,21.8
2019,13.4
2020,17
2021,15.4
2022,11.1
2023,8.1
2024,9.3
