year,value
2010,286.3
2011,309.5
2012,225.8
2013,252
2014,206.5
2015,259.5
2016,237.2
2017,216.6
2018,611.7
2019,682.5
2020,666.8
2021,687.2
2022,574.1
2023,465.3
2024,435.4
