year,value
2010,1.2
2011,0.7
2012,1
2013,0.9
2014,0.9
2015,0.8
2016,0.8
2017,0.6
2018,0.8
2019,0.9
2020,0.7
2021,0.6
2022,0.5
2023,0.6
2024,0.7
