year,value
2010,1694.6
2011,1707.5
2012,1710.7
2013,1720
2014,1718.8
2015,1719.8
2016,1719.6
2017,1724
2018,1719
2019,1723.8
2020,1727.9
2021,1741.1
2022,1730.7
2023,1735.6
2024,null
