year,value
2010,27.8
2011,29.6
2012,30.2
2013,31.6
2014,38
2015,37.8
2016,39.6
2017,45.6
2018,47.6
2019,48.3
2020,57.3
2021,61.6
2022,46.4
2023,30.4
2024,37.3
