year,value
2010,0.4
2011,0.5
2012,0.3
2013,0.9
2014,0.6
2015,0.5
2016,0.4
2017,0.5
2018,0.6
2019,0.9
2020,0.5
2021,0.4
2022,0.5
2023,0.6
2024,0.6
