year,value
2010,936.2
2011,991.5
2012,950.9
2013,1020.4
2014,952.1
2015,934.3
2016,939
2017,943.2
2018,967.7
2019,1019
2020,1007.7
2021,1016.9
2022,927.3
2023,865.6
2024,810.8
