year,value
2010,35.4
2011,47.6
2012,69.4
2013,87.2
2014,73.4
2015,70.8
2016,62.3
2017,67.9
2018,82.2
2019,66.6
2020,69.8
2021,58.2
2022,52
2023,51.8
2024,57.8
