year,value
2010,3.2
2011,1.2
2012,1.3
2013,1.7
2014,1.7
2015,1.5
2016,1.9
2017,3.9
2018,6.7
2019,4.8
2020,5.7
2021,5.6
2022,3.9
2023,0.5
2024,2.1
