year,value
2010,1.2
2011,1.1
2012,1
2013,1.6
2014,1.3
2015,1
2016,0.9
2017,1.1
2018,0.9
2019,0.7
2020,0.8
2021,0.6
2022,0.6
2023,0.5
2024,0.8
