year,value
2010,0.2
2011,0.3
2012,0.2
2013,0.5
2014,0.5
2015,0.6
2016,0.4
2017,0.1
2018,0.4
2019,0.1
2020,0.2
2021,0.4
2022,0.4
2023,0.2
2024,0.3
