year,value
2010,11.8
2011,13.1
2012,15.4
2013,17.3
2014,12.5
2015,13.4
2016,16.8
2017,13.4
2018,20.3
2019,21.7
2020,25
2021,18.9
2022,18.8
2023,15.4
2024,12.1
